index,reward,V_reward,attitude_penalty,wm_penalty,beta_penalty,action_sum_penalty,action_penalty,steps
1842,90.83653144240037,-322.03347211155136,-45.771785059419095,-694.8653974105287,-100.63911274819857,-126.3094993367413,-384.610548825012,2000
1843,649.2698163354554,-96.12068307332771,-22.84112656887534,-783.5462828399192,-147.78565192974622,-218.08909762778777,-387.84621740108634,2000
1844,-588.5612656062358,-201.4344749947086,-50.77534653405304,-958.2581106111817,-519.7564833754799,-103.01145872514368,-457.1336256210642,2000
1845,-380.3924046927303,-411.0454892013119,-44.505605936707546,-781.6049590313002,-239.3597262379311,-196.48383207561727,-396.4988159807637,2000
1846,307.2728322608912,-163.30099295939993,-23.031606368213012,-747.9325067335875,-211.49561240311286,-147.68751506903044,-384.2518305124725,2000
1847,214.4286527710057,-175.27299354871934,-28.102800912831082,-798.3012809061067,-171.74346630780644,-287.21120197012243,-394.0489417899769,2000
1848,175.3563835811779,-310.09450813738243,-21.917796190454055,-722.8159292487055,-162.7156561894791,-168.78938145509247,-383.21096060662774,2000
1849,-59.83110705202292,60.49519212439422,-23.013562988827243,-947.6345296725092,-768.0901878170243,-92.95673547195778,-526.081678746252,2000
1850,-37.18669068170612,-216.37310958322098,-28.700530103844667,-822.4331396983351,-279.4251246905278,-214.32475291669624,-400.0702816473235,2000
1851,374.415644968944,-368.0254317188502,-26.50362294412481,-628.8293871102509,-76.90502587357811,-201.7717669715305,-366.40630185130897,2000
1852,-483.67765656449245,-280.66620359954777,-65.15742839799273,-796.16719019429,-301.6651393040546,-183.09107499784852,-431.5493021782879,2000
1853,297.19698936255827,-212.69096105016413,-66.12256193250008,-708.9676136402159,-96.69131666895193,-205.18396514329717,-363.4679132429115,2000
1854,-1219.8288852833637,-649.7401210293605,-45.82626422279727,-790.6015707481982,-516.8559986007161,-138.15694461124409,-430.9770102572437,2000
1855,953.3147860097608,-60.943147901784656,-16.20610504704991,-678.371347076386,-121.05411584894244,-383.72757883811266,-368.2865471297408,2000
1856,-238.54048092309037,-461.0249458078217,-42.708941608684675,-664.4258504992324,-72.58495397406297,-230.78367876689165,-350.4273425238722,2000
1857,355.25268195533073,-280.4774480659149,-28.3895234230509,-663.4798596039191,-115.16751001759377,-215.44469449067012,-358.1313049494265,2000
1858,-348.1278352251814,-336.9884961717916,-39.60837812925093,-929.1145266866032,-402.6346176239532,-214.47971659002098,-426.763095484256,2000
1859,397.2782555071354,-330.11543698370394,-20.892640827428654,-679.5112935652038,-70.88922626319086,-216.5744221752179,-354.25133685594824,2000
1860,-129.3680098784278,-169.97185821641926,-16.995841987087204,-825.979049024788,-453.3000676326559,-163.27422632370642,-475.7367921308049,2000
1861,182.69249148382576,-264.3387152290672,-23.29277419769923,-748.4947845374288,-234.44128759133125,-283.0614370973226,-385.9011660404258,2000
1862,332.86128910255957,-142.43779561803126,-62.9420867932563,-718.2597226696842,-151.63109137931977,-230.96446813015837,-369.5633050790742,2000
1863,-393.56622858208624,-488.61727260798284,-22.789265546216896,-851.912757467052,-241.6004497133547,-118.64787880120628,-418.2486191569327,2000
1864,37.37405994665716,-406.9782002854817,-23.7442468771586,-685.97622142869,-87.94072980773268,-166.5456444106819,-350.2483289927158,2000
1865,-103.59610173701716,-423.3409862049005,-49.94809661945308,-640.1173577942171,-98.0927102532818,-246.74602032988514,-325.7074023470264,2000
1866,-944.2904019411934,-486.58185862361086,-45.807363011874855,-872.2596144460751,-621.7896063480215,-77.71074533210296,-465.05385131177576,2000
1867,-59.24698673136751,-207.18368659630232,-17.116941007961092,-860.5006457077795,-381.13781580336075,-127.59250025844636,-408.73996266129404,2000
1868,-10.593108864550262,-406.66241221600666,-39.067183782495924,-792.7116135356911,-134.4377893086436,-338.6134578725452,-373.0020348946215,2000
1869,338.663255489581,-201.37170354536715,-18.339024146615582,-721.000132727313,-121.67380135040293,-224.22344650562488,-372.9924111405012,2000
1870,518.2414781954935,-429.67754506704574,-17.223918867778355,-608.4878706456502,-80.27194362159707,-331.4869090442241,-341.79662956262797,2000
1871,182.91915572189916,-184.22067989818348,-50.84406573239378,-757.6872942361107,-344.73595963550395,-182.07726209474873,-401.4743065091506,2000
1872,55.44334451977646,-314.7228855480067,-20.521681538112894,-770.2049039375737,-133.16420575767594,-174.83898896093572,-353.9920904389585,2000
1873,-624.7801393801483,-442.02040243644154,-21.800774607810897,-805.4545219754293,-404.464063741531,-135.44587684689733,-444.39837009437514,2000
1874,-130.9469422090407,-387.9796504497662,-35.49595480524782,-790.262628768493,-260.8079784518161,-196.7005938804508,-412.42149707279253,2000
1875,-135.21305762357147,-488.04395107548993,-45.79699930804267,-671.2808044131259,-85.01948457547545,-299.97573049523,-343.52007305935,2000
1876,-338.2974013732424,-546.4609460973297,-29.169250974721376,-720.1653493838309,-95.079390142376,-211.2201745927409,-344.6190231236905,2000
1877,-146.93985799503324,-436.54551355899554,-28.702729300671223,-756.067095684188,-153.91963700955654,-174.58309376826284,-377.4282626809596,2000
1878,83.29298126493154,-196.08444421998982,-18.99510802908886,-864.267689473964,-368.3405234977804,-314.84178386965436,-414.37495968881666,2000
1879,-147.2386423620809,-393.9412822866107,-30.764873921460577,-776.9713535047802,-236.13936130451455,-201.63843038225812,-392.86740536598234,2000
1880,399.1311001289043,-374.43693214377925,-18.05093785454124,-733.6436798609086,-100.45726581088189,-349.56259600075896,-330.2856729817364,2000
1881,128.96942933978048,67.15480179612877,-14.1896794971766,-958.8075055926098,-445.66435374143674,-174.39551183419078,-481.55592374002913,2000
1882,-366.29523702283626,-320.8728357740129,-22.659598750139892,-833.484778582534,-423.47374814556804,-140.1981030965892,-415.21538531431094,2000
1883,490.0106534361915,-243.84988765716255,-18.658805393764826,-685.1398304536717,-163.11395743621947,-189.6917674838746,-370.3557410195976,2000
1884,553.8261924670172,-122.4997009771271,-17.64940239192376,-783.8196165179265,-122.80700785094228,-192.08984650125436,-363.62349057778226,2000
1885,237.5061578146525,-175.93489132367367,-75.05903838572873,-654.4806163493739,-102.64737926941652,-236.4375924835583,-369.2151591076008,2000
1886,-534.1750274686104,-371.21246303857305,-25.233105472354023,-808.3703363939757,-486.2870624689538,-157.86307239244874,-420.5080582187286,2000
1887,-274.752151305554,-289.2782956293947,-38.30381064716491,-951.1926896685562,-496.24765413951496,-225.5540785706762,-445.0626202467423,2000
1888,77.93295746708381,-335.8430942003425,-12.540604347036,-699.3836227447889,-239.8996634215682,-196.07301544600355,-374.848491244011,2000
1889,-195.418374912775,-466.7470242347787,-44.79652397915822,-777.6351885164472,-197.9523954673678,-259.052404900658,-437.3819657464199,2000
1890,-25.29473965872284,-345.26841538704656,-39.82458075272206,-627.0443218552767,-183.17006262670319,-191.17884024435006,-376.61026620716325,2000
1891,-32.30938634421167,-267.0629406927624,-20.11625518579925,-852.5927280929437,-289.1025891531174,-163.4765405361116,-379.3208607820808,2000
1892,-629.1392863974726,-541.8540853572198,-55.04818511060668,-757.4199435863377,-232.40830895287684,-140.12078756444205,-393.2343663818708,2000
1893,-532.3804055279686,-573.598461932206,-56.01009935988027,-710.7894622071301,-113.81460128687625,-260.1368520943189,-364.7742958199049,2000
1894,406.25597400388443,-241.421388520639,-16.775118505271085,-812.7707026892155,-139.85676302063925,-215.62082580898968,-370.85306858177984,2000
1895,-143.8985223308535,-439.4277183217456,-34.19907837358881,-818.8843465653936,-206.07616136607996,-378.1124840632073,-383.0690073215117,2000
1896,-629.7425562308929,-490.8670510780654,-16.50875387022142,-854.5640436622477,-425.68628697898026,-278.91410009509684,-435.0906857736239,2000
1897,498.875947636843,-239.48765543932444,-6.867700901804949,-644.5522912472951,-111.381207148382,-260.49269422819975,-390.29753275747163,2000
1898,-126.98958059686079,-563.5299134723041,-37.95368100287291,-733.4951505481033,-158.72760622502,-301.2544007886192,-371.17804273979334,2000
1899,-578.107793227212,-307.5470537617494,-17.626523981964347,-925.654446384216,-436.4541284158353,-78.61649276338555,-469.31163434619305,2000
1900,94.48268986260203,-277.4298492411773,-19.23879345298762,-761.4975859286124,-161.59878549790264,-174.1941133472742,-405.3526488214728,2000
1901,-469.0205353292243,-390.01715681497734,-29.178502440817606,-864.722151719076,-420.8854381828597,-167.28638233768694,-456.9532946258982,2000
1902,135.33164397160903,-215.22274616700204,-52.87920323607026,-725.4830598978177,-162.86717746090824,-196.61477407891812,-385.78232007271794,2000
1903,-603.6023294078185,-348.56850711542273,-48.642405391312636,-851.3835521313391,-362.9879487111709,-108.83346120823003,-428.0027086496712,2000
1904,-188.005489614379,-271.4531115197618,-14.260958480917443,-956.5842539026851,-409.6175212099312,-226.47788217824797,-442.0503914822423,2000
1905,96.18782134281845,-371.3255343034021,-19.439534250185616,-775.9766183169755,-152.95230209404792,-294.9967327374581,-361.6012295073074,2000
1906,-613.0423993674336,-391.9658096678336,-20.19086015636446,-884.1158856006458,-510.5622829191531,-88.28913878028219,-434.0969769939649,2000
1907,-68.75340929867673,-165.16551277985354,-18.437409712009703,-818.6200493319413,-359.35598692904307,-207.73705723450652,-450.7917981875004,2000
1908,-1005.5073711381566,-459.418131425729,-122.07942612169303,-764.0862325201282,-182.4443939568996,-214.44225502000876,-439.57865801743776,2000
1909,-234.22091504045136,-486.1581169403546,-36.80161952383322,-792.7775641131173,-140.18410060158612,-241.4944667034031,-394.9516641813452,2000
1910,-42.570632629417894,-313.8108848473114,-35.85277792573205,-733.4068512323015,-220.26818820576025,-165.90222046104307,-366.1863055552615,2000
1911,564.7530811297024,-308.4741604463773,-33.22828815248869,-634.2652503270058,-113.5744857766965,-183.024583755957,-339.21473004224816,2000
1912,121.73293751677835,186.57206191937388,-18.418858513952934,-1000.6616633889535,-447.7593066090014,-183.06822342183057,-461.38037238538345,2000
1913,-362.0940282917686,-452.88371732775283,-37.160078865351544,-810.934039544769,-189.03113959692055,-289.76147976436505,-413.4338099678672,2000
1914,345.94796586746617,-340.016605651164,-41.46021340672839,-733.4397602812794,-99.7012460798921,-184.85141545975245,-351.95198781100703,2000
1915,233.49651507130184,-453.20451780911105,-19.267319482063023,-636.0780046281349,-121.49895376893751,-357.4189702636922,-343.5851727687485,2000
1916,484.0844156663034,-101.5756543216234,-10.192019634067462,-749.297559214488,-143.07413066375,-205.34839147854396,-379.7377373498491,2000
1917,459.14598942197125,-251.98162813360818,-32.311046138416,-636.6278881631156,-103.94812837318526,-173.62725206272518,-377.92028289652933,2000
1918,325.53440324338027,-200.09110675267294,-33.17750072346914,-897.2388201375745,-177.64441050267774,-212.05337503168406,-418.42774045183825,2000
1919,440.61411786781946,-397.9396761062908,-38.43219314792511,-647.9052002034584,-71.97843661595422,-188.5633552837825,-345.5200802254869,2000
1920,-182.69930530136062,-468.40143686112054,-23.197308873761006,-823.0461735743197,-204.20744273208604,-213.29685014129691,-403.8209520167487,2000
1921,-820.6579966147588,-501.8873913428254,-32.61263819271021,-886.511546042906,-499.95927302863646,-82.77980350958195,-452.8002246213509,2000
1922,473.84248123165526,-387.744086570615,-16.940029852285548,-569.4155356450824,-85.36076919963558,-300.10641303642444,-344.05170792248106,2000
1923,-382.0366265402311,-466.2405676863309,-45.17343269795672,-858.631062919152,-167.6094908774375,-121.92740832534635,-351.52310056294334,2000
1924,453.7747004327913,-298.1140298022979,-30.225147107332543,-668.1527043638355,-96.99354049882318,-232.80288658844,-355.3726698126771,2000
1925,725.555033482838,-371.1327261039263,-10.078623081706324,-541.1898027258148,-41.7008522359499,-257.65871228199927,-316.4164460670577,2000
1926,37.69525048806975,-142.73742208273768,-9.522238771735985,-805.1847320127267,-340.43591742163824,-155.9124603651492,-445.3567957409041,2000
1927,550.6391689959993,-225.225041611489,-11.890581269965375,-660.4144209226413,-126.98093357529598,-188.0747458700922,-340.58469556170235,2000
1928,-405.1486843589097,-426.2136846508465,-27.73589710202339,-843.1085669681321,-305.78815305327805,-358.22538909360026,-447.95280803061104,2000
1929,-650.6921529326787,-406.01795433230524,-26.6828131327034,-851.7720458368689,-503.7863419178713,-143.80601107017,-458.4616036636512,2000
1930,-883.6022049878276,-554.869686515905,-48.32822890457161,-913.7135410660172,-466.57838602719687,-146.58618872624518,-465.07532556987815,2000
1931,417.81613134864966,-303.1806454350141,-11.52978158481065,-677.2910043722453,-137.51576827664184,-237.58068138682407,-352.18832657750824,2000
1932,-537.6664413103574,-487.57162532119804,-21.554068754803296,-826.31244772519,-288.0070072865484,-108.29663054334468,-402.813485110372,2000
1933,603.78009398661,-223.4406655852658,-31.28828172297154,-766.4740595323744,-92.68070161913427,-188.62895096394263,-344.62035743361895,2000
1934,-648.96291470327,-280.2267007445002,-26.334314275057547,-904.0565530826992,-610.1138725549702,-162.38000524449393,-471.36028989837774,2000
1935,285.75104888893213,-366.9521402698766,-35.30621287895654,-601.9182330865308,-100.35894630335034,-265.48128429249283,-372.32819767836355,2000
1936,764.2145873213552,-168.1393550323411,-13.890514334762322,-626.2412712705511,-113.4608957380668,-254.72066323341306,-360.6108383753006,2000
1937,288.03823998582703,-434.3137119974267,-22.822237803859235,-683.7581360890692,-122.20286012410217,-255.4908127251192,-371.50640156788705,2000
1938,-202.36773301440053,-620.7973202073883,-31.00211934454441,-785.6954282091802,-142.7009047456669,-324.0249050970456,-403.4554334352833,2000
1939,141.35019016181127,-14.086557583295049,-24.346648101281744,-851.217879259813,-295.21623520295,-206.09582545260608,-433.0223334087527,2000
1940,70.99466425789294,-411.21731747453936,-23.167214238409162,-678.0754566204718,-109.68393753715642,-333.9349936645622,-362.0436504584349,2000
1941,576.0243246030392,-255.8744790451204,-29.853438027216555,-640.0589890656673,-96.08837382286502,-207.8707149384616,-334.7912436927237,2000
1942,230.77567492739558,-277.9731463100571,-27.987367944207257,-743.5681655985351,-129.94951964563515,-266.6641670996245,-358.73963853036923,2000
1943,229.64493947423674,-332.1991966533683,-20.958339058523062,-728.9366735558282,-97.52329432288978,-159.36898670127738,-361.0401703496839,2000
1944,-6135.064253673322,-1847.1560615186079,-476.7180830742171,-1525.4770412664182,-758.7412583710418,-140.71951687898638,-556.8402378242176,2000
1945,616.6290969737139,21.68256685862637,-19.406148358262673,-898.3117595559266,-171.2094637217014,-167.41408666024734,-367.0440086198895,2000
1946,-428.8179082134765,-386.4535478304033,-39.93471518837191,-739.2732454892698,-282.541653673497,-202.94965437406884,-416.5288620315218,2000
1947,488.34736367089994,-248.30155563409545,-26.251137499306438,-738.6284182496826,-148.0372213478356,-188.45560751997579,-372.96509311435744,2000
1948,-272.10682777774,-522.9984469477838,-14.877581096938766,-652.1710874942349,-143.66496605202443,-228.54473437382384,-361.35317985122936,2000
